Dose,Setting,Grind,brew_mass_grams,total_dissolved_solids_percent,extraction_percent,pH,Liking,Temp,Flavor.intensity,Acidity,Mouthfeel,Tea.floral,Fruit,Citrus,Green.veg,Paper.wood,Burnt,Cereal,Nutty,Dark.chocolate,Caramel,Bitter,Astringent,Roasted,Sour,Thick.viscous,Sweet,Rubber,target_brew_temperature,target_total_dissolved_solids_percent,target_extraction_percent
176.1,12LG,3,2820.6,1.3,20.82214651,5.05,6,3,3,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,87,1.25,20
150.0,13SM,4,2897.7,1.22,23.56796,5.03,6,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.25,24
252.7,5LG,5,2787.6,1.5,16.54689355,4.97,7,4,3,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,1.5,16
207.6,5LG,3,2793.6,1.44,19.37757225,5.04,9,3,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,87,1.5,20
176.1,4LG,3,2795.0,1.47,23.33134583,5.02,6,3,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,87,1.5,24
176.1,6LG,5,2891.0,1.0,16.41680863,5.0,8,2,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,90,1.0,16
145.0,6LG,3,2886.9,1.07,21.30333103,5.12,5,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1.0,20
121.1,14SM,3,2904.2,0.95,22.78274154,5.03,4,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90,1.0,24
215.3,5SM,5,2814.9,1.28,16.73512308,5.03,8,3,3,3,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,90,1.25,16
176.1,12LG,3,2834.5,1.32,21.24667802,5.08,6,3,3,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,90,1.25,20
149.0,4LG,3,2749.5,1.23,22.69721477,5.03,8,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,90,1.25,24
252.7,5LG,5,2803.7,1.57,17.41910962,4.97,7,3,3,3,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,90,1.5,16
207.6,5LG,3,2788.0,1.49,20.01021195,5.0,6,3,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,1.5,20
176.1,4LG,3,2816.2,1.4,22.38886996,5.01,7,3,3,3,3,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,90,1.5,24
176.1,2SM,5,2832.0,1.01,16.24258944,4.99,8,4,2,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,93,1.0,16
140.3,3LG,3,2814.8,1.03,20.66460442,5.02,7,3,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.0,20
120.0,4LG,3,2859.1,1.01,24.06409167,5.06,5,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.0,24
215.3,5SM,5,2790.9,1.31,16.98132373,4.94,5,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,16
176.1,1SM,3,2793.2,1.32,20.93710392,4.98,6,3,2,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,1.25,20
150.0,14SM,3,2799.6,1.28,23.88992,5.07,5,3,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,93,1.25,24
265.0,6LG,5,2716.4,1.6,16.40090566,5.01,6,3,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,93,1.5,16
207.6,4SM,4,2744.6,1.48,19.56651252,5.02,6,3,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.5,20
176.1,4LG,3,2746.9,1.5,23.39778535,5.05,7,4,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.5,24
176.1,1SM,5,2875.1,1.04,16.97957978,5.03,6,3,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,87,1.0,16
145.0,6LG,3,2869.0,1.04,20.57765517,5.06,8,3,3,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,87,1.0,20
119.0,4LG,3,2876.1,1.02,24.65228571,5.08,4,3,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,87,1.0,24
215.3,12LG,5,2794.7,1.32,17.13424988,5.02,6,3,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,87,1.25,16
176.1,12LG,3,2881.0,1.31,21.43162976,5.08,7,3,3,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,87,1.25,20
150.0,13SM,4,2897.7,1.22,23.56796,5.03,7,2,2,3,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,87,1.25,24
252.7,5LG,5,2787.6,1.5,16.54689355,4.97,6,3,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,87,1.5,16
207.6,5LG,3,2793.6,1.44,19.37757225,5.04,7,4,3,4,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,87,1.5,20
176.1,4LG,3,2801.2,1.42,22.58775696,5.0,8,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,1.5,24
176.1,6LG,5,2891.0,1.0,16.41680863,5.0,8,4,2,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,90,1.0,16
145.0,6LG,3,2886.9,1.07,21.30333103,5.12,7,3,2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90,1.0,20
121.1,14SM,3,2889.7,0.94,22.43037159,5.09,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.0,24
215.3,5SM,5,2814.9,1.28,16.73512308,5.03,6,3,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.25,16
176.1,12LG,3,2834.5,1.32,21.24667802,5.08,8,4,3,3,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,90,1.25,20
149.0,4LG,3,2749.5,1.23,22.69721477,5.03,6,3,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,90,1.25,24
252.7,5LG,5,2812.8,1.55,17.25302731,4.95,6,3,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,1.5,16
207.6,5LG,3,2788.0,1.49,20.01021195,5.0,8,3,3,3,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,90,1.5,20
176.1,4LG,3,2833.3,1.56,25.09908007,5.0,8,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90,1.5,24
176.1,2SM,5,2811.1,1.03,16.44198183,5.02,8,3,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,93,1.0,16
140.3,3LG,3,2854.2,1.02,20.75042053,4.97,4,3,1,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,93,1.0,20
120.0,4LG,3,2859.1,1.01,24.06409167,5.06,7,3,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,93,1.0,24
215.3,5SM,5,2790.9,1.31,16.98132373,4.94,8,4,2,4,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,93,1.25,16
176.1,1SM,3,2754.6,1.36,21.27345826,5.08,8,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,20
150.0,14SM,3,2799.6,1.28,23.88992,5.07,8,3,3,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,93,1.25,24
265.0,6LG,5,2716.4,1.6,16.40090566,5.01,4,4,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,93,1.5,16
207.6,4SM,4,2744.6,1.48,19.56651252,5.02,6,4,3,4,4,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,93,1.5,20
176.1,4LG,3,2746.9,1.5,23.39778535,5.05,8,3,3,4,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,93,1.5,24
176.1,1SM,5,2875.1,1.04,16.97957978,5.03,8,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,16
145.0,6LG,3,2806.8,1.005,19.45402759,5.11,6,3,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.0,20
119.0,4LG,3,2876.1,1.02,24.65228571,5.08,9,3,3,3,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87,1.0,24
215.3,12LG,5,2777.5,1.3,16.77078495,5.06,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,87,1.25,16
176.1,12LG,3,2881.0,1.31,21.43162976,5.08,6,3,4,2,3,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,87,1.25,20
150.0,13SM,4,2912.0,1.255,24.36373333,5.12,7,3,3,3,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,87,1.25,24
252.7,5LG,5,2800.0,1.51,16.73130194,5.04,7,3,2,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1.5,16
207.6,5LG,3,2793.0,1.46,19.64248555,5.05,7,3,2,4,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,87,1.5,20
176.1,4LG,3,2801.2,1.42,22.58775696,5.0,6,3,3,3,3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,87,1.5,24
176.1,6LG,5,2893.9,1.01,16.59760931,5.1,8,4,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,90,1.0,16
145.0,6LG,3,2867.1,1.07,21.15722069,5.12,5,4,2,2,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,90,1.0,20
121.1,14SM,3,2889.7,0.94,22.43037159,5.09,9,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.0,24
215.3,5SM,5,2831.4,1.235,16.24142592,5.03,8,3,3,3,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,90,1.25,16
176.1,12LG,3,2831.1,1.31,21.06042589,5.1,6,4,3,3,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,1.25,20
149.0,4LG,3,2860.6,1.245,23.90232886,5.08,8,3,3,3,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,1.25,24
252.7,5LG,5,2812.8,1.55,17.25302731,4.95,6,4,4,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,90,1.5,16
207.6,5LG,3,2790.0,1.495,20.09176301,5.06,7,3,3,3,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,90,1.5,20
176.1,4LG,3,2833.3,1.56,25.09908007,5.0,5,4,3,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,90,1.5,24
176.1,2SM,5,2811.1,1.03,16.44198183,5.02,7,4,3,3,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,93,1.0,16
140.3,3LG,3,2854.2,1.02,20.75042053,4.97,7,3,3,3,3,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,93,1.0,20
120.0,4LG,3,2867.4,1.025,24.492375,5.13,4,4,1,3,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,93,1.0,24
215.3,5SM,5,2751.3,1.32,16.86816535,5.04,7,4,3,2,3,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,93,1.25,16
176.1,1SM,3,2754.6,1.36,21.27345826,5.08,5,3,4,3,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,93,1.25,20
150.0,14SM,3,2832.0,1.21,22.8448,5.12,7,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,1.25,24
265.0,6LG,5,2784.8,1.57,16.49862642,5.02,6,4,4,3,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,93,1.5,16
207.6,4SM,4,2729.9,1.51,19.85620906,5.07,7,3,4,3,4,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,93,1.5,20
176.1,4LG,3,2790.1,1.48,23.44888132,5.04,8,4,3,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93,1.5,24
176.1,1SM,5,2879.2,1.03,16.84029529,4.98,5,3,2,3,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,87,1.0,16
145.0,6LG,3,2906.3,1.0,20.04344828,5.08,7,3,2,4,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,87,1.0,20
119.0,4LG,3,2938.7,0.94,23.2132605,5.03,6,2,2,3,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,87,1.0,24
215.3,12LG,5,2791.8,1.31,16.98679981,4.97,5,3,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,87,1.25,16
176.1,12LG,3,2820.6,1.3,20.82214651,5.05,4,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,87,1.25,20
150.0,13SM,4,2844.5,1.295,24.55751667,5.0,8,3,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,87,1.25,24
252.7,5LG,5,2786.9,1.51,16.65302335,5.08,7,3,2,3,3,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,87,1.5,16
207.6,5LG,3,2750.3,1.46,19.3421869,5.1,4,3,3,2,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,87,1.5,20
176.1,4LG,3,2795.0,1.47,23.33134583,5.02,8,3,3,3,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,87,1.5,24
176.1,6LG,5,2868.5,1.02,16.61482112,5.08,3,3,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,16
145.0,6LG,3,2887.2,1.02,20.30995862,5.15,6,3,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90,1.0,20
121.1,14SM,3,2904.2,0.95,22.78274154,5.03,5,4,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,90,1.0,24
215.3,5SM,5,2836.4,1.26,16.59946122,5.02,3,3,4,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,90,1.25,16
176.1,12LG,3,2818.6,1.32,21.12749574,5.09,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,90,1.25,20
149.0,4LG,3,2857.7,1.295,24.83705705,5.04,3,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,1.25,24
252.7,5LG,5,2803.7,1.57,17.41910962,4.97,4,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,90,1.5,16
207.6,5LG,3,2772.3,1.52,20.29815029,5.01,5,3,3,4,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,90,1.5,20
176.1,4LG,3,2816.2,1.4,22.38886996,5.01,6,3,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,90,1.5,24
176.1,2SM,5,2832.0,1.01,16.24258944,4.99,5,4,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,1.0,16
140.3,3LG,3,2814.8,1.03,20.66460442,5.02,5,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.0,20
120.0,4LG,3,2827.2,1.055,24.8558,5.07,6,3,2,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,93,1.0,24
215.3,5SM,5,2766.6,1.35,17.34746865,5.04,6,3,3,4,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,93,1.25,16
176.1,1SM,3,2793.2,1.32,20.93710392,4.98,6,4,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,93,1.25,20
150.0,14SM,3,2812.4,1.185,22.21796,5.06,5,3,3,4,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,93,1.25,24
265.0,6LG,5,2735.5,1.6,16.51622642,5.04,3,3,4,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,93,1.5,16
207.6,4SM,4,2753.7,1.51,20.02932081,5.04,6,3,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,93,1.5,20
176.1,4LG,3,2798.3,1.51,23.9945088,5.06,7,3,3,4,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,93,1.5,24
176.1,1SM,5,2879.2,1.03,16.84029529,4.98,7,5,2,3,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,87,1.0,16
145.0,6LG,3,2906.3,1.0,20.04344828,5.08,6,5,2,3,3,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,87,1.0,20
119.0,4LG,3,2938.7,0.94,23.2132605,5.03,6,3,3,4,2,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,87,1.0,24
215.3,12LG,5,2791.8,1.31,16.98679981,4.97,7,5,3,3,3,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,87,1.25,16
176.1,12LG,3,2820.6,1.3,20.82214651,5.05,7,4,3,4,3,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,87,1.25,20
150.0,13SM,4,2844.5,1.295,24.55751667,5.0,9,5,3,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,87,1.25,24
252.7,5LG,5,2800.0,1.51,16.73130194,5.04,7,4,3,3,3,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,87,1.5,16
207.6,5LG,3,2793.0,1.46,19.64248555,5.05,4,4,2,4,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,87,1.5,20
176.1,4LG,3,2795.0,1.47,23.33134583,5.02,8,3,3,3,3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,87,1.5,24
176.1,6LG,5,2893.9,1.01,16.59760931,5.1,7,4,2,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,90,1.0,16
145.0,6LG,3,2867.1,1.07,21.15722069,5.12,8,3,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,90,1.0,20
121.1,14SM,3,2904.2,0.95,22.78274154,5.03,6,4,2,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,90,1.0,24
215.3,5SM,5,2836.4,1.26,16.59946122,5.02,7,5,2,3,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,90,1.25,16
176.1,12LG,3,2831.1,1.31,21.06042589,5.1,7,4,2,3,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,90,1.25,20
149.0,4LG,3,2857.7,1.295,24.83705705,5.04,3,5,1,2,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,90,1.25,24
252.7,5LG,5,2803.7,1.57,17.41910962,4.97,4,4,3,5,3,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,90,1.5,16
207.6,5LG,3,2772.3,1.52,20.29815029,5.01,8,5,3,3,3,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,90,1.5,20
176.1,4LG,3,2816.2,1.4,22.38886996,5.01,7,4,2,3,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,90,1.5,24
176.1,2SM,5,2832.0,1.01,16.24258944,4.99,7,3,3,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.0,16
140.3,3LG,3,2814.8,1.03,20.66460442,5.02,7,4,3,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,93,1.0,20
120.0,4LG,3,2827.2,1.055,24.8558,5.07,6,4,3,4,3,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,93,1.0,24
215.3,5SM,5,2751.3,1.32,16.86816535,5.04,8,4,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,93,1.25,16
176.1,1SM,3,2793.2,1.32,20.93710392,4.98,4,4,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,20
150.0,14SM,3,2812.4,1.185,22.21796,5.06,4,5,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,93,1.25,24
265.0,6LG,5,2735.5,1.6,16.51622642,5.04,4,4,4,4,3,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,93,1.5,16
207.6,4SM,4,2729.9,1.51,19.85620906,5.07,9,3,3,3,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,93,1.5,20
176.1,4LG,3,2790.1,1.48,23.44888132,5.04,8,3,3,3,2,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,93,1.5,24
176.1,1SM,5,2879.2,1.03,16.84029529,4.98,7,4,3,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,87,1.0,16
145.0,6LG,3,2906.3,1.0,20.04344828,5.08,3,3,3,4,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,87,1.0,20
119.0,4LG,3,2938.7,0.94,23.2132605,5.03,3,5,5,4,3,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,87,1.0,24
215.3,12LG,5,2791.8,1.31,16.98679981,4.97,1,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.25,16
176.1,12LG,3,2820.6,1.3,20.82214651,5.05,3,4,4,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,87,1.25,20
150.0,13SM,4,2844.5,1.295,24.55751667,5.0,1,3,5,5,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,87,1.25,24
252.7,5LG,5,2800.0,1.51,16.73130194,5.04,3,3,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,87,1.5,16
207.6,5LG,3,2793.0,1.46,19.64248555,5.05,1,3,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,87,1.5,20
176.1,4LG,3,2795.0,1.47,23.33134583,5.02,1,5,4,4,3,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,87,1.5,24
176.1,6LG,5,2893.9,1.01,16.59760931,5.1,3,3,3,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,90,1.0,16
145.0,6LG,3,2867.1,1.07,21.15722069,5.12,6,3,3,3,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,90,1.0,20
121.1,14SM,3,2904.2,0.95,22.78274154,5.03,3,5,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,90,1.0,24
215.3,5SM,5,2836.4,1.26,16.59946122,5.02,1,5,4,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,90,1.25,16
176.1,12LG,3,2831.1,1.31,21.06042589,5.1,1,3,5,4,3,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,90,1.25,20
149.0,4LG,3,2857.7,1.295,24.83705705,5.04,3,5,4,4,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,90,1.25,24
252.7,5LG,5,2803.7,1.57,17.41910962,4.97,1,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.5,16
207.6,5LG,3,2772.3,1.52,20.29815029,5.01,1,5,4,4,3,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,90,1.5,20
176.1,4LG,3,2816.2,1.4,22.38886996,5.01,4,3,4,4,3,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,90,1.5,24
176.1,2SM,5,2832.0,1.01,16.24258944,4.99,1,4,4,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,93,1.0,16
140.3,3LG,3,2814.8,1.03,20.66460442,5.02,6,4,3,4,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,93,1.0,20
120.0,4LG,3,2827.2,1.055,24.8558,5.07,5,3,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,93,1.0,24
215.3,5SM,5,2751.3,1.32,16.86816535,5.04,1,3,5,2,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,93,1.25,16
176.1,1SM,3,2793.2,1.32,20.93710392,4.98,1,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,20
150.0,14SM,3,2812.4,1.185,22.21796,5.06,4,5,3,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,93,1.25,24
265.0,6LG,5,2735.5,1.6,16.51622642,5.04,3,5,2,4,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,93,1.5,16
207.6,4SM,4,2729.9,1.51,19.85620906,5.07,1,4,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.5,20
176.1,4LG,3,2790.1,1.48,23.44888132,5.04,7,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.5,24
176.1,1SM,5,2879.2,1.03,16.84029529,4.98,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,87,1.0,16
145.0,6LG,3,2905.9,0.97,19.43946897,5.01,9,3,3,3,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,87,1.0,20
119.0,4LG,3,2938.7,0.94,23.2132605,5.03,6,3,3,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,87,1.0,24
215.3,12LG,5,2811.1,1.07,13.97063168,5.08,9,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1.25,16
176.1,12LG,3,2820.6,1.3,20.82214651,5.05,5,3,4,3,4,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,87,1.25,20
150.0,13SM,4,2919.5,1.095,21.31235,5.04,6,2,4,4,3,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,87,1.25,24
252.7,5LG,5,2790.5,1.48,16.34325287,5.01,7,3,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,87,1.5,16
207.6,5LG,3,2777.0,1.47,19.66372832,5.1,9,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,87,1.5,20
176.1,4LG,3,2795.0,1.47,23.33134583,5.02,4,3,5,4,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,87,1.5,24
176.1,6LG,5,2863.9,0.99,16.10028961,5.07,7,3,3,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,1.0,16
145.0,6LG,3,2872.8,1.04,20.60491034,5.08,8,3,3,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,90,1.0,20
121.1,14SM,3,2904.2,0.95,22.78274154,5.03,7,3,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,90,1.0,24
